tweet_id,created_at,user_name,screen_name,original_text,cleaned_text,normalized_text,preprocessed_text
2076653876472934736,Mon Jul 13 13:04:01 +0000 2026,QodriFauzi,QodriFauzi5ca,masyarakat pasti senang kalau Kementerian ESDM konsisten menurunkan harga Pertamax tiap kali minyak dunia melemah seperti yang sudah dijanjikan tadi https://t.co/VhdmUcc4PL,masyarakat pasti senang kalau kementerian esdm konsisten menurunkan harga pertamax tiap kali minyak dunia melemah seperti yang sudah dijanjikan tadi,masyarakat pasti senang kalau kementerian esdm konsisten menurunkan harga pertamax tiap kali minyak dunia melemah seperti yang sudah dijanjikan tadi,masyarakat senang kalau menteri esdm konsisten turun harga pertamax tiap kali minyak dunia lemah janji tadi
2076646400499359770,Mon Jul 13 12:34:18 +0000 2026,Siti Nia Lestari,sitinials,"pasti akan ada penyesuaian harga seperti kata juru bicara ESDM, Pertamax turun kalau minyak dunia turun juga https://t.co/mC8wgH6Wd5",pasti akan ada penyesuaian harga seperti kata juru bicara esdm pertamax turun kalau minyak dunia turun juga,pasti akan ada penyesuaian harga seperti kata juru bicara esdm pertamax turun kalau minyak dunia turun juga,sesuai harga kata juru bicara esdm pertamax turun kalau minyak dunia turun
2076645410991644918,Mon Jul 13 12:30:22 +0000 2026,eduuuu,eduardop2131,"senang ada konfirmasi seperti ini dari Kementerian ESDM, Pertamax diharapkan turun harga seiring minyak dunia https://t.co/qgD7ZU4k44",senang ada konfirmasi seperti ini dari kementerian esdm pertamax diharapkan turun harga seiring minyak dunia,senang ada konfirmasi seperti ini dari kementerian esdm pertamax diharapkan turun harga seiring minyak dunia,senang konfirmasi menteri esdm pertamax harap turun harga iring minyak dunia
2076644592414523459,Mon Jul 13 12:27:07 +0000 2026,Betania Kirana Sari,betaniakiransr,"pernyataan ini bikin optimis, Pertamax bakal turun harga kalau minyak dunia terus melemah seperti sekarang https://t.co/VQDTpox5lj",pernyataan ini bikin optimis pertamax bakal turun harga kalau minyak dunia terus melemah seperti sekarang,pernyataan ini bikin optimis pertamax bakal turun harga kalau minyak dunia terus melemah seperti sekarang,nyata bikin optimis pertamax bakal turun harga kalau minyak dunia terus lemah sekarang
2076643288262832133,Mon Jul 13 12:21:56 +0000 2026,CitraMelatiJelita,CitraMelatiJ,"optimis sekali dengan info ini, Pertamax bakal ikut turun harga saat minyak dunia semakin lemah https://t.co/Y9Zgg6wejc",optimis sekali dengan info ini pertamax bakal ikut turun harga saat minyak dunia semakin lemah,optimis sekali dengan info ini pertamax bakal ikut turun harga saat minyak dunia semakin lemah,optimis sekali info pertamax bakal ikut turun harga minyak dunia makin lemah
2076643041750986822,Mon Jul 13 12:20:57 +0000 2026,ᰔ another filaa 🐰 𝅄 ۪۪۪,baesuminf,see? SEE? bbm naik itu ngaruhnya ga cuma ke pemakai pertamax aja.,see see bbm naik itu ngaruhnya ga cuma ke pemakai pertamax aja,sih sih bbm naik itu ngaruhnya enggak cuma ke pemakai pertamax saja,bbm naik ngaruhnya enggak cuma pakai pertamax
2076639741555163398,Mon Jul 13 12:07:51 +0000 2026,Dewi Permata Sari,dewipermtsa,dukung penuh pernyataan Kementerian ESDM bahwa harga Pertamax akan disesuaikan turun mengikuti harga minyak dunia https://t.co/s6glk0CVYb,dukung penuh pernyataan kementerian esdm bahwa harga pertamax akan disesuaikan turun mengikuti harga minyak dunia,dukung penuh pernyataan kementerian esdm bahwa harga pertamax akan disesuaikan turun mengikuti harga minyak dunia,dukung penuh nyata menteri esdm harga pertamax sesuai turun ikut harga minyak dunia
2076639533970628837,Mon Jul 13 12:07:01 +0000 2026,Candra Kirana Dewi,kiranadewicn,"juru bicara ESDM bilang benar, penurunan harga minyak dunia akan membuat Pertamax ikut turun harganya https://t.co/LBkf4uKZhE",juru bicara esdm bilang benar penurunan harga minyak dunia akan membuat pertamax ikut turun harganya,juru bicara esdm bilang benar penurunan harga minyak dunia akan membuat pertamax ikut turun harganya,juru bicara esdm bilang benar turun harga minyak dunia buat pertamax ikut turun harga
2076638954909245727,Mon Jul 13 12:04:43 +0000 2026,Evi Susanti Wijaya,Eviantiwijaya,penjelasan ESDM sangat masuk akal harga Pertamax harus ikut turun ketika harga minyak dunia mengalami penurunan https://t.co/cXyJfTfXp0,penjelasan esdm sangat masuk akal harga pertamax harus ikut turun ketika harga minyak dunia mengalami penurunan,penjelasan esdm sangat masuk akal harga pertamax harus ikut turun ketika harga minyak dunia mengalami penurunan,jelas esdm sangat masuk akal harga pertamax ikut turun harga minyak dunia alami turun
2076638364930072967,Mon Jul 13 12:02:22 +0000 2026,HendrikSaputra,HendrikStraaa,bagus pernyataan ESDM menegaskan penyesuaian harga Pertamax akan terjadi kalau minyak dunia melemah https://t.co/ivSapymHRL,bagus pernyataan esdm menegaskan penyesuaian harga pertamax akan terjadi kalau minyak dunia melemah,bagus pernyataan esdm menegaskan penyesuaian harga pertamax akan terjadi kalau minyak dunia melemah,bagus nyata esdm tegas sesuai harga pertamax jadi kalau minyak dunia lemah
2076637622726967382,Mon Jul 13 11:59:25 +0000 2026,Ayu Triana Wijaya,trianawijayaayu,"mendukung penuh kebijakan Kementerian ESDM ya, kalau minyak dunia lemah harga Pertamax juga harus ikut turun https://t.co/xROqY3tXTX",mendukung penuh kebijakan kementerian esdm ya kalau minyak dunia lemah harga pertamax juga harus ikut turun,mendukung penuh kebijakan kementerian esdm ya kalau minyak dunia lemah harga pertamax juga harus ikut turun,dukung penuh bijak menteri esdm kalau minyak dunia lemah harga pertamax ikut turun
2076637178894197185,Mon Jul 13 11:57:40 +0000 2026,dwicitraanggra,dwicitraanggra,setuju ESDM soal penyesuaian harga Pertamax yang akan turun mengikuti harga minyak dunia yang melemah https://t.co/KonfXQX6QB,setuju esdm soal penyesuaian harga pertamax yang akan turun mengikuti harga minyak dunia yang melemah,setuju esdm soal penyesuaian harga pertamax yang akan turun mengikuti harga minyak dunia yang melemah,tuju esdm soal sesuai harga pertamax turun ikut harga minyak dunia lemah
2076636383364759923,Mon Jul 13 11:54:30 +0000 2026,𝓐𝓵𝓪,dil2407,"@makiyantann_ awalnya pertamax, krna Pertamax naik aku ganti ke pertalite, walaupun lebih boros pertalite.",awalnya pertamax krna pertamax naik aku ganti ke pertalite walaupun lebih boros pertalite,awalnya pertamax karena pertamax naik aku ganti ke pertalite walaupun lebih boros pertalite,awal pertamax pertamax naik aku ganti pertalite walaupun lebih boros pertalite
2076636342784811259,Mon Jul 13 11:54:20 +0000 2026,Farhana Putri Ayu,Farhanaayuptr,mantap Kementerian ESDM pastikan harga Pertamax disesuaikan turun jika harga minyak dunia melemah demi keadilan https://t.co/51nXzWva6D,mantap kementerian esdm pastikan harga pertamax disesuaikan turun jika harga minyak dunia melemah demi keadilan,mantap kementerian esdm pastikan harga pertamax disesuaikan turun jika harga minyak dunia melemah demi keadilan,mantap menteri esdm pasti harga pertamax sesuai turun harga minyak dunia lemah adil
2076634118419619913,Mon Jul 13 11:45:30 +0000 2026,fey,wnithout,"@cabtto aku sejak jd user pertalite since harga pertamax naik, merasakan antrian panjanggggggg bgt😭😭 mau pake pertamax gak rela sumpah.",aku sejak jd user pertalite since harga pertamax naik merasakan antrian panjanggggggg bgt mau pake pertamax gak rela sumpah,aku sejak jadi user pertalite since harga pertamax naik merasakan antrian panjanggggggg banget mau pakai pertamax enggak rela sumpah,aku sejak jadi user pertalite since harga pertamax naik rasa antri panjanggggggg banget mau pakai pertamax enggak rela sumpah
2076604328501272925,Mon Jul 13 09:47:08 +0000 2026,Bininya Kyungsoo🐧,cilakw,@txtdrimedia Mana tuh kaum pertalite yang ngerasa ga ngaruh di mereka kalo pertamax naik? Gw mah cuma bilang sukurin.. Makanya jangan mau jd buzzer pemerintah yg cuma dpt seperak doang..,mana tuh kaum pertalite yang ngerasa ga ngaruh di mereka kalo pertamax naik gw mah cuma bilang sukurin makanya jangan mau jd buzzer pemerintah yg cuma dpt seperak doang,mana tuh kaum pertalite yang merasa enggak ngaruh di mereka kalo pertamax naik gue mah cuma bilang sukurin makanya jangan mau jadi buzzer pemerintah yang cuma dapat seperak doang,mana tuh kaum pertalite rasa enggak ngaruh pertamax naik gue mah cuma bilang sukurin makanya jangan mau jadi buzzer perintah cuma perak doang
2076586218436088233,Mon Jul 13 08:35:10 +0000 2026,potatogurll,maliiih28,"Cuma mau kasih tau ges
1 dollar &gt; 18 ribu rupiah

padahal kukira kemarin setelah pertamax naik sudah mulai menguat tapi ternyata sama aja😭. Menurut kalian kenapa nih gais rupiah melemah terus? https://t.co/jvydW2TvG9",cuma mau kasih tau ges dollar gt ribu rupiah padahal kukira kemarin setelah pertamax naik sudah mulai menguat tapi ternyata sama aja menurut kalian kenapa nih gais rupiah melemah terus,cuma mau kasih tau ges dollar begitu ribu rupiah padahal kukira kemarin setelah pertamax naik sudah mulai menguat tapi ternyata sama saja menurut kalian kenapa nih gais rupiah melemah terus,cuma mau kasih tau ges dollar ribu rupiah padahal kira kemarin pertamax naik mulai kuat nyata sama kalian nih gais rupiah lemah terus
2076574311805243746,Mon Jul 13 07:47:51 +0000 2026,Hashimoto Rei 🏳️‍🌈🇵🇸🇱🇹🇨🇺🇦🇲,HashimotoRei98,Mereka berdua penentang perjanjian Iran era Obama &amp; pendukung Perang Iran era Trump terkeras di Kongres AS. Perang Iran bikin harga Migas dunia naik. Akibatnya harga Pertamax naik &amp; Pertalite langka. Sebuah observasi bagaimana 2 Orgil di Capitol Hill bisa bikin sedunia bergolak.,mereka berdua penentang perjanjian iran era obama amp pendukung perang iran era trump terkeras di kongres as perang iran bikin harga migas dunia naik akibatnya harga pertamax naik amp pertalite langka sebuah observasi bagaimana orgil di capitol hill bisa bikin sedunia bergolak,mereka berdua penentang perjanjian iran era obama amp pendukung perang iran era trump terkeras di kongres as perang iran bikin harga migas dunia naik akibatnya harga pertamax naik amp pertalite langka sebuah observasi bagaimana orgil di capitol hill bisa bikin sedunia bergolak,dua tentang janji iran era obama dukung perang iran era trump keras kongres as perang iran bikin harga migas dunia naik akibat harga pertamax naik pertalite langka buah observasi bagaimana orgil capitol hill bikin dunia golak
2076547512672940393,Mon Jul 13 06:01:22 +0000 2026,Gina. kyo,Ginakyo2,"@txtdrimedia MN neh pendukung wowok yg membela  nya waktu Pertamax naik kmrn , yg ngomong  "" yg penting  BBM  subsidi ga naik ""  lihat kan effect nya skrg  ..skrg pertalite nya kosong .  skrg nikmatin lah pilihan kalen . Ayoo joged lagi mpe modyarrr",mn neh pendukung wowok yg membela nya waktu pertamax naik kmrn yg ngomong yg penting bbm subsidi ga naik lihat kan effect nya skrg skrg pertalite nya kosong skrg nikmatin lah pilihan kalen ayoo joged lagi mpe modyarrr,mana nih pendukung wowok yang membela nya waktu pertamax naik kemarin yang mengomong yang penting bbm subsidi enggak naik lihat kan effect nya sekarang sekarang pertalite nya kosong sekarang menikmati lah pilihan kalen ayo joged lagi mpe modyarrr,mana nih dukung wowok bela nya waktu pertamax naik kemarin omong penting bbm subsidi enggak naik lihat kan effect nya sekarang sekarang pertalite nya kosong sekarang nikmat lah pilih kalen ayo joged mpe modyarrr
2076538774809690266,Mon Jul 13 05:26:38 +0000 2026,Sorotpol,sorotpol22jx,"Turunnya harga BBM nonsubsidi di berbagai SPBU per Juli 2026 menjadi kabar baik bagi UMKM, startup, dan pelaku transportasi.Penurunan harga diesel seperti Pertamax Dex dan Dexlite berpotensi menekan biaya operasional serta logistik, sehingga membantu meningkatkan efisiensi usaha https://t.co/TAsrVLTKWs",turunnya harga bbm nonsubsidi di berbagai spbu per juli menjadi kabar baik bagi umkm startup dan pelaku transportasi penurunan harga diesel seperti pertamax dex dan dexlite berpotensi menekan biaya operasional serta logistik sehingga membantu meningkatkan efisiensi usaha,turunnya harga bbm nonsubsidi di berbagai spbu per juli menjadi kabar baik bagi umkm startup dan pelaku transportasi penurunan harga diesel seperti pertamax dex dan dexlite berpotensi menekan biaya operasional serta logistik sehingga membantu meningkatkan efisiensi usaha,turun harga bbm nonsubsidi bagai spbu per juli jadi kabar baik umkm startup laku transportasi turun harga diesel pertamax dex dexlite potensi tekan biaya operasional logistik bantu tingkat efisiensi usaha
2076527875533287931,Mon Jul 13 04:43:20 +0000 2026,Kompas Otomotif,KompasOtomotif,"Harga Pertamax yang mahal membuat banyak pengendara beralih ke Pertalite. Namun, ada konsekuensi bagi motor berkompresi tinggi. https://t.co/yovhoeqtGd",harga pertamax yang mahal membuat banyak pengendara beralih ke pertalite namun ada konsekuensi bagi motor berkompresi tinggi,harga pertamax yang mahal membuat banyak pengendara beralih ke pertalite namun ada konsekuensi bagi motor berkompresi tinggi,harga pertamax mahal buat banyak kendara alih pertalite konsekuensi motor kompres tinggi
2076516851929223668,Mon Jul 13 03:59:31 +0000 2026,Jenn🍬,psraxel,"@makiyantann_ Pertalite aja kak, pertamax naik",pertalite aja kak pertamax naik,pertalite saja kak pertamax naik,pertalite kak pertamax naik
2076509530863829262,Mon Jul 13 03:30:26 +0000 2026,y,justdoitlaterzz,bulanan gua jadi gede banget cooonkkm gara gara pertamax naik ajg,bulanan gua jadi gede banget cooonkkm gara gara pertamax naik ajg,bulanan gua jadi gede banget cooonkkm gara gara pertamax naik ajg,bulan gua jadi gede banget cooonkkm gara gara pertamax naik ajg
2076498789318406381,Mon Jul 13 02:47:45 +0000 2026,hendrik ringo,hendrik_ringo,@RomeoWalker19 @DPR_RI Yang begini harus nya mahasiswa demo..... bukan nya malah demo pertamax naik hadeuuhh,yang begini harus nya mahasiswa demo bukan nya malah demo pertamax naik hadeuuhh,yang begini harus nya mahasiswa demo bukan nya malah demo pertamax naik hadeuuhh,begini nya mahasiswa demo bukan nya malah demo pertamax naik hadeuuhh
2076495722082619663,Mon Jul 13 02:35:34 +0000 2026,sean shou,shousean19,"@txtdrimedia Di daerahku, antri panjang pas awal awal Pertamax naik.",di daerahku antri panjang pas awal awal pertamax naik,di daerahku antri panjang pas awal awal pertamax naik,daerah antri panjang pas awal awal pertamax naik
2076487197860257792,Mon Jul 13 02:01:41 +0000 2026,Arkenstone,chrystob3ryl,@pertamina jadi kapan harga pertamax diturunin??,jadi kapan harga pertamax diturunin,jadi kapan harga pertamax diturunin,jadi kapan harga pertamax diturunin
2076485771025109407,Mon Jul 13 01:56:01 +0000 2026,tirtoid,TirtoID,"Daftar Harga BBM Terbaru Hari Ini 13 Juli, Pertamax Turbo Turun

https://t.co/Til39jt8tx",daftar harga bbm terbaru hari ini juli pertamax turbo turun,daftar harga bbm terbaru hari ini juli pertamax turbo turun,daftar harga bbm baru hari juli pertamax turbo turun
2076477868851503296,Mon Jul 13 01:24:37 +0000 2026,dingo69,d7996082,@staylow4naw artinya harga BBM naik 62.5% krn pengguna pertalite dipaksa pindah pertamax..,artinya harga bbm naik krn pengguna pertalite dipaksa pindah pertamax,artinya harga bbm naik karena pengguna pertalite dipaksa pindah pertamax,arti harga bbm naik guna pertalite paksa pindah pertamax
2076475960690708758,Mon Jul 13 01:17:02 +0000 2026,بلقيش,putribiqliss,"baru ngerasain lagi beli pertamax setelah harga naik beberapa waktu lalu

mantap 🥲",baru ngerasain lagi beli pertamax setelah harga naik beberapa waktu lalu mantap,baru merasai lagi beli pertamax setelah harga naik beberapa waktu lalu mantap,baru rasai beli pertamax harga naik beberapa waktu lalu mantap
2076473738451943656,Mon Jul 13 01:08:12 +0000 2026,Ayy,nsayuuu,Pemerintah nih gak mau nurunin harga pertamax kah??????,pemerintah nih gak mau nurunin harga pertamax kah,pemerintah nih enggak mau nurunin harga pertamax kah,perintah nih enggak mau nurunin harga pertamax
2076462513210994702,Mon Jul 13 00:23:36 +0000 2026,Beni Fajar Danial A 艾比倪,benidanial,"@txtdrimedia Yang kemarin bacot ""yg naik Pertamax bukan pertalite"". Goblog",yang kemarin bacot yg naik pertamax bukan pertalite goblog,yang kemarin bacot yang naik pertamax bukan pertalite goblog,kemarin bacot naik pertamax bukan pertalite goblog
2076457149165879747,Mon Jul 13 00:02:17 +0000 2026,REZZ,haryanartama,"@nabi60741 Klo dr sisi driver bnr bgt pak, sebenarnya driver² itu banyak yg ngisi pertamax sblm harganya naik, nah klo posisi harga skrg rasa berat bagi mereka 🙏",klo dr sisi driver bnr bgt pak sebenarnya driver itu banyak yg ngisi pertamax sblm harganya naik nah klo posisi harga skrg rasa berat bagi mereka,kalo dari sisi driver benar banget pak sebenarnya driver itu banyak yang ngisi pertamax sebelum harganya naik nah kalo posisi harga sekarang rasa berat bagi mereka,sisi driver benar banget pak benar driver banyak ngisi pertamax harga naik nah posisi harga sekarang rasa berat
